villa-am-kruepelsee/innen-unzugeordnet	08-esszimmer-im-erker.jpg	https://vierstegehaus.de/uploads/site-17/vierstegehaus_website_upload/08-seite-innenraeume-abschnitt-esszimmer-im-erker-01.jpg	Esszimmer im Erker mit Eichentisch, Treibholz-Raumteiler und Wendeltreppe	Villa-Innenraum, Zuordnung offen – nicht verwenden
villa-am-kruepelsee/innen-unzugeordnet	09-erker-sitzbank-am-fenster.jpg	https://vierstegehaus.de/uploads/site-17/vierstegehaus_website_upload/09-seite-innenraeume-abschnitt-erker-sitzbank-am-fenster-01.jpg	Gepolsterte Sitzbank im Erker mit Messingleuchte und Fensterfront zum Garten	Villa-Innenraum, Zuordnung offen – nicht verwenden
villa-am-kruepelsee/innen-unzugeordnet	10-kueche-mit-wendeltreppe.jpg	https://vierstegehaus.de/uploads/site-17/vierstegehaus_website_upload/10-seite-innenraeume-abschnitt-kueche-mit-wendeltreppe-01.jpg	Küche mit hölzerner Wendeltreppe, Landhausfronten und Balkendecke	Villa-Innenraum, Zuordnung offen – nicht verwenden
villa-am-kruepelsee/innen-unzugeordnet	11-wohnzimmer-mit-kaminofen.jpg	https://vierstegehaus.de/uploads/site-17/vierstegehaus_website_upload/11-seite-innenraeume-abschnitt-wohnzimmer-mit-kaminofen-01.jpg	Wohnzimmer mit gekacheltem Kaminofen, Holzbalkendecke und Terrakottaboden	Villa-Innenraum, Zuordnung offen – nicht verwenden
villa-am-kruepelsee/innen-unzugeordnet	12-kaminecke-mit-sitzbank.jpg	https://vierstegehaus.de/uploads/site-17/vierstegehaus_website_upload/12-seite-innenraeume-abschnitt-kaminecke-mit-sitzbank-01.jpg	Kaminecke mit gemauerter Sitzbank neben dem gekachelten Kaminofen	Villa-Innenraum, Zuordnung offen – nicht verwenden
villa-am-kruepelsee/innen-unzugeordnet	karl-marx-strasse-004-arbeitsplatz-seeblick.jpg	https://vierstegehaus.de/uploads/site-17/karl-markx-strasse/karl-markx-strasse_004.jpg	Arbeitsplatz am Panoramafenster mit Blick auf den Krüpelsee	Villa-Innenraum, Zuordnung offen – nicht verwenden
villa-am-kruepelsee/innen-unzugeordnet	karl-marx-strasse-008-blick-uferwiese-steg.jpg	https://vierstegehaus.de/uploads/site-17/karl-markx-strasse/karl-markx-strasse_008.png	Blick aus dem Wohnbereich über die Uferwiese auf Steg und Krüpelsee	Villa-Innenraum, Zuordnung offen – nicht verwenden
region/kruepelsee	kruepelsee-01-sonnenaufgang-lichtreflexion.jpg	https://vierstegehaus.de/uploads/site-17/umgebung_alle_objekte/umgebung-01-seite-lage-und-anbindung-abschnitt-sonnenaufgang-lichtreflexion-01.jpg	Sonnenaufgang über dem Krüpelsee, Lichtreflexion auf dem Wasser	Region, Jahreszeiten, Startseite
region/kruepelsee	kruepelsee-02-abenddaemmerung-am-wasser.jpg	https://vierstegehaus.de/uploads/site-17/umgebung_alle_objekte/umgebung-02-seite-lage-und-anbindung-abschnitt-abenddaemmerung-am-wasser-01.jpg	Abenddämmerung am Krüpelsee bei Zernsdorf	Region, Startseite
region/kruepelsee	kruepelsee-03-steg-im-morgennebel.jpg	https://vierstegehaus.de/uploads/site-17/umgebung_alle_objekte/umgebung-03-seite-lage-und-anbindung-abschnitt-steg-im-morgennebel-01.jpg	Steg im Morgennebel auf dem Krüpelsee	Region, Startseite (Der Tag am See)
region/kruepelsee	kruepelsee-04-schwaene-im-morgennebel.jpg	https://vierstegehaus.de/uploads/site-17/umgebung_alle_objekte/umgebung-04-seite-lage-und-anbindung-abschnitt-schwaene-im-morgennebel-01.jpg	Zwei Schwäne im Morgennebel auf dem Krüpelsee	Region
region/kruepelsee	kruepelsee-05-sonnenuntergang-ueber-dem-see.jpg	https://vierstegehaus.de/uploads/site-17/umgebung_alle_objekte/umgebung-05-seite-lage-und-anbindung-abschnitt-sonnenuntergang-ueber-dem-see-01.jpg	Sonnenuntergang über dem Krüpelsee im Dahme-Seenland	Region, Startseite
region/kruepelsee	kruepelsee-06-uferwiese-unter-der-weide.jpg	https://vierstegehaus.de/uploads/site-17/umgebung_alle_objekte/umgebung-06-seite-lage-und-anbindung-abschnitt-uferwiese-unter-der-weide-01.jpg	Uferwiese unter der Trauerweide mit Blick auf Stege und Wasser	Region, Villa
region/kruepelsee	kruepelsee-07-morgennebel-ueber-dem-wasser.jpg	https://vierstegehaus.de/uploads/site-17/umgebung_alle_objekte/umgebung-07-seite-lage-und-anbindung-abschnitt-morgennebel-ueber-dem-wasser-01.jpg	Morgennebel über dem Krüpelsee	Region
region/kruepelsee	kruepelsee-08-winterlicher-see-vogelschwarm.jpg	https://vierstegehaus.de/uploads/site-17/umgebung_alle_objekte/umgebung-08-seite-lage-und-anbindung-abschnitt-winterlicher-see-vogelschwarm-01.jpg	Winterlicher Krüpelsee mit Vogelschwarm über dem verschneiten Ufer	Jahreszeiten Winter
region/kruepelsee	kruepelsee-09-winterabend-am-steg.jpg	https://vierstegehaus.de/uploads/site-17/umgebung_alle_objekte/umgebung-09-seite-lage-und-anbindung-abschnitt-winterabend-am-steg-01.jpg	Winterabend am Steg – der Krüpelsee im Schnee	Jahreszeiten Winter (Hochformat)
region/kruepelsee	kruepelsee-10-mond-ueber-verschneitem-steg.jpg	https://vierstegehaus.de/uploads/site-17/umgebung_alle_objekte/umgebung-10-seite-lage-und-anbindung-abschnitt-mond-ueber-verschneitem-steg-01.jpg	Mond über dem verschneiten Steg am Krüpelsee	Winter (Hochformat)
region/kruepelsee	kruepelsee-11-schilf-im-abendrot-panorama.jpg	https://vierstegehaus.de/uploads/site-17/umgebung_alle_objekte/umgebung-11-seite-lage-und-anbindung-abschnitt-schilf-im-abendrot-panorama-01.jpg	Schilfgürtel am Krüpelsee im Abendrot, Panorama	Abschnittstrenner
region/kruepelsee	kruepelsee-senzig-18-sonnenuntergang-ueber-dem-see.jpg	https://seetraumhaus-senzig.de/uploads/site-21/website_upload_senzig_kruepelsee/senzig-kruepelsee-18-sonnenuntergang-ueber-dem-see.jpg	Abendrot über dem Krüpelsee bei Senzig	Region (neutrale Bildunterschrift)
region/kruepelsee	kruepelsee-senzig-20-abendrot-ueber-dem-wasser.jpg	https://seetraumhaus-senzig.de/uploads/site-21/website_upload_senzig_kruepelsee/senzig-kruepelsee-20-abendrot-ueber-dem-wasser.jpg	Abendrot über dem Wasser des Krüpelsees bei Senzig	Region (neutrale Bildunterschrift)
region/kruepelsee	kruepelsee-senzig-21-sonnenuntergang-steg-silhouette.jpg	https://seetraumhaus-senzig.de/uploads/site-21/website_upload_senzig_kruepelsee/senzig-kruepelsee-21-sonnenuntergang-mit-steg-silhouette.jpg	Sonnenuntergang über dem Krüpelsee mit Steg-Silhouette bei Senzig	Region (neutrale Bildunterschrift)
galeriehaus/gaestehaus	17-gaestehaus-aussenansicht-terrasse.jpg	https://galeriehausamsee.de/uploads/site-16/02-designvilla-niederlehme-1.85m/17-gaestehaus.jpg	Gästehaus am Großen Zug in Niederlehme, Außenansicht mit Terrasse	Hero Gästehaus, Kartenbild
galeriehaus/gaestehaus	01-gaestehaus-terrasse-mit-seeblick.jpg	https://galeriehausamsee.de/uploads/site-16/01_gaestehaus_terrasse_mit_seeblick.png	Terrasse des Gästehauses mit Blick auf den Großen Zug	Hochformat-Kachel
galeriehaus/gaestehaus	02-gaestehaus-wohn-und-schlafbereich.jpg	https://galeriehausamsee.de/uploads/site-16/02_gaestehaus_wohn_und_schlafbereich.png	Wohn- und Schlafbereich des Gästehauses mit Parkettboden	Breiter Streifen
galeriehaus/gaestehaus	03-gaestehaus-wohnbereich-mit-terrassenzugang.jpg	https://galeriehausamsee.de/uploads/site-16/03_gaestehaus_wohnbereich_mit_terrassenzugang.png	Wohnbereich des Gästehauses mit Zugang zur Terrasse	Breiter Streifen
galeriehaus/gaestehaus	04-gaestehaus-schlafbereich.jpg	https://galeriehausamsee.de/uploads/site-16/04_gaestehaus_schlafbereich.png	Schlafbereich im Gästehaus am Großen Zug	Hochformat
galeriehaus/gaestehaus	05-gaestehaus-kuechenzeile.jpg	https://galeriehausamsee.de/uploads/site-16/05_gaestehaus_kuechenzeile.png	Küchenzeile im Gästehaus	Hochformat
galeriehaus/gaestehaus	06-gaestehaus-badezimmer.jpg	https://galeriehausamsee.de/uploads/site-16/06_gaestehaus_badezimmer.png	Badezimmer des Gästehauses	Hochformat
galeriehaus/gaestehaus	07-gaestehaus-bodengleiche-dusche.jpg	https://galeriehausamsee.de/uploads/site-16/07_gaestehaus_bodengleiche_dusche.png	Bodengleiche Dusche im barrierefreien Bad des Gästehauses	Hochformat
galeriehaus/gaestehaus	12-gaestehaus-ausblick-grosser-zug.jpg	https://galeriehausamsee.de/uploads/site-16/02-designvilla-niederlehme-1.85m/12-ausblick-aus-wohnung.jpg	Ausblick aus dem Gästehaus auf den Großen Zug	Gästehaus-Seite
galeriehaus/gaestehaus	23-grundriss-gaestehaus.jpg	https://galeriehausamsee.de/uploads/site-16/02-designvilla-niederlehme-1.85m/23-grundriss-gaestehaus.jpg	Grundriss des Gästehauses am Großen Zug, ca. 57 m²	Grundriss
galeriehaus/gaestehaus	gaestehaus-terrasse-bistrotisch-grosser-zug.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/906477692.jpg?k=24212f4ed88c32dcef7320ae5c1ae8869355434c0abef53d77fc00d51a8ebfc5&o=	Kleine Terrasse des Gästehauses mit Bistrotisch und Stühlen, Blick durch Bäume auf den Großen Zug	Hochformat-Kachel (Booking-Foto)
galeriehaus/gaestehaus	gaestehaus-wohn-schlafraum-doppelbett-schlafsofa.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/906477755.jpg?k=7a6648142ab52fadb3b9f2cc70a505a35d6e1acf5b0c99aa0edf4c0cd887a781&o=	Wohn- und Schlafraum des Gästehauses: Doppelbett, Schlafsofa, Sessel, Parkett, Terrassentür in den Garten	Innenraum-Leitbild Gästehaus (Booking-Foto)
galeriehaus/gaestehaus	gaestehaus-wohnbereich-schlafsofa-sessel-parkett.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/906477766.jpg?k=43ffa8fc4e69c6a59dd51b26ece45d7f2e76ecb87df5d6c5796fe83bcd775551&o=	Wohnbereich des Gästehauses mit Schlafsofa, zwei Sesseln und Stehleuchte auf Parkett	Breiter Streifen (Booking-Foto)
galeriehaus/gaestehaus	gaestehaus-bad-waschtisch-wc-handtuchheizkoerper.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/906477771.jpg?k=9b2680957a5ef965e57051da6eda9cf96b164208efe26b5f2261fbaf995651e4&o=	Bad des Gästehauses mit Waschtisch, WC und Handtuchheizkörper, beige Fliesen	Gästehaus-Seite (Booking-Foto)
galeriehaus/gaestehaus	gaestehaus-doppelbett.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/906477794.jpg?k=8b3cdb958ae7c885c376c6e86e5d04f2604af9dbe7c90fef62d63af0a1603690&o=	Doppelbett im Gästehaus am Großen Zug	Hochformat (Booking-Foto)
galeriehaus/gaestehaus	gaestehaus-kuechenzeile-fenster-weisse-fronten.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/906477805.jpg?k=89d473b90282219d8fd6f025ef2602bf6072fceae5a2b3dcb5ac5131e6181376&o=	Küchenzeile des Gästehauses mit Fenster und weißen Fronten	Hochformat (Booking-Foto)
galeriehaus/aussen	steg-grosser-zug-motorboot-blaue-stuehle.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/906477782.jpg?k=612e48becbfa5ec9dbcb2b8093a26d148409300e735b82142841fee2f69fee73&o=	Steg am Großen Zug mit Motorboot und zwei blauen Stühlen, Blick über den See	See-Abschnitt Gästehaus; Stegnutzung durch Gäste nicht bestätigt (Booking-Foto)
galeriehaus/aussen	gaestehaus-aussen-flachdachbau-terrasse-garten.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/906477802.jpg?k=eed3efacf176a89b04a6661e6ff9ad4792b278f7357369211ce1f412bf4ca027&o=	Gästehaus am Großen Zug von außen: weißer Flachdachbau mit Terrasse und weißen Stühlen im Garten	Alternativ-Hero Gästehaus, Kartenbild (Booking-Foto)
galeriehaus/aussen	rasen-baumbestand-ufer-grosser-zug-sonnenschirm.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/906477812.jpg?k=3b927f602630119ec4e06141fc3396d394d7f07935c9eaeea636ac9571b711c6&o=	Rasen mit altem Baumbestand hinunter zum Großen Zug, Sonnenschirm am Ufer	Garten Gästehaus, Startseite (Booking-Foto)
galeriehaus/aussen	01-villa-und-gaestehaus-grosser-zug-vom-wasser.jpg	https://galeriehausamsee.de/uploads/site-16/02-designvilla-niederlehme-1.85m/01-ensemble-hero.jpg	Villa und Gästehaus am Großen Zug bei Tageslicht, Blick vom Wasser	Video-Poster
galeriehaus/aussen	02-ensemble-bei-nacht-grosser-zug.jpg	https://galeriehausamsee.de/uploads/site-16/02-designvilla-niederlehme-1.85m/02-ensemble-nacht.jpg	Ensemble aus Villa und Gästehaus bei Nacht am Großen Zug	Gästehaus-Seite
galeriehaus/aussen	03-seehaus-bei-nacht-niederlehme.jpg	https://galeriehausamsee.de/uploads/site-16/02-designvilla-niederlehme-1.85m/03-haus-nacht.jpg	Beleuchtetes Seehaus bei Nacht in Niederlehme	Stimmung
galeriehaus/aussen	04-herbstatmosphaere-grosser-zug.jpg	https://galeriehausamsee.de/uploads/site-16/02-designvilla-niederlehme-1.85m/04-herbst-atmosphaere.jpg	Herbstatmosphäre am Ufer des Großen Zugs	Jahreszeiten Herbst
galeriehaus/aussen	05-herbstmorgen-grosser-zug.jpg	https://galeriehausamsee.de/uploads/site-16/02-designvilla-niederlehme-1.85m/05-herbstmorgen-see.jpg	Herbstmorgen am Großen Zug, Blick aufs Wasser	Jahreszeiten Herbst
galeriehaus/aussen	06-sonnenuntergang-grosser-zug-hochformat.jpg	https://galeriehausamsee.de/uploads/site-16/02-designvilla-niederlehme-1.85m/06-sonnenuntergang-see.jpg	Sonnenuntergang über dem Großen Zug	Hochformat
galeriehaus/aussen	07-privater-steg-bei-nacht.jpg	https://galeriehausamsee.de/uploads/site-16/02-designvilla-niederlehme-1.85m/07-steg-bei-nacht.jpg	Privater Steg bei Nacht am Großen Zug	Stimmung; Stegnutzung nicht bestätigt
galeriehaus/aussen	08-garten-mit-seeblick-grosser-zug.jpg	https://galeriehausamsee.de/uploads/site-16/02-designvilla-niederlehme-1.85m/08-garten-seeblick.jpg	Garten mit Seeblick auf den Großen Zug	Gästehaus-Seite
galeriehaus/aussen	18-herbstgarten-am-see-niederlehme.jpg	https://galeriehausamsee.de/uploads/site-16/02-designvilla-niederlehme-1.85m/18-herbst-garten.jpg	Herbstgarten am See in Niederlehme	Jahreszeiten Herbst
galeriehaus/aussen	19-herbstlicher-uferblick-grosser-zug.jpg	https://galeriehausamsee.de/uploads/site-16/02-designvilla-niederlehme-1.85m/19-herbst-uferblick.jpg	Herbstlicher Uferblick am Großen Zug	Jahreszeiten Herbst
galeriehaus/aussen	20-villa-architekturdetail-grosser-zug.jpg	https://galeriehausamsee.de/uploads/site-16/02-designvilla-niederlehme-1.85m/20-villa-detail.jpg	Architekturdetail der Villa am Großen Zug	Gästehaus-Seite (Ensemble)
galeriehaus/aussen	21-villa-aussenansicht-grosser-zug.jpg	https://galeriehausamsee.de/uploads/site-16/02-designvilla-niederlehme-1.85m/21-villa-architektur.jpg	Villa am Großen Zug, Außenansicht	Gästehaus-Seite (Ensemble)
galeriehaus/aussen	23-garten-mit-privatsteg-und-seeblick.jpg	https://galeriehausamsee.de/uploads/site-16/23_garten_mit_privatsteg_und_seeblick.jpg	Garten mit privatem Steg und Seeblick auf den Großen Zug	Gästehaus-Seite; Stegnutzung nicht bestätigt
galeriehaus/aussen	seestrasse-41-009-seehaus-sonnenuntergang.jpg	https://galeriehausamsee.de/uploads/site-16/seestrasse-41_009.jpg	Seehaus am Großen Zug bei Sonnenuntergang	Stimmung
galeriehaus/aussen	seestrasse-41-005-herbst-am-see-quadrat.jpg	https://galeriehausamsee.de/uploads/site-16/seestrasse-41_005.jpg	Herbstatmosphäre am See	Quadrat-Kachel
video	hermann-website-video-warm-magic-hour-web.mp4	https://galeriehausamsee.de/uploads/site-16/hermann-website-video-warm-magic-hour-web.mp4	Magic-Hour-Video am Großen Zug	Hero-Video (vor Nutzung sichten)
villa-fontanestrasse/aussen	kablow-sonnenuntergang-kruepelsee-schilf.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/920352556.jpg?k=65c0f99f6a980ed8a4d4c4a0728b32561a7b80f2a380e99c27986a587c114aba&o=	Sonnenuntergang über dem Krüpelsee mit Schilf und Steg-Silhouette, Kablow	Hero-Kandidat Ferienhaus Kablow (Booking-Foto, echt)
villa-fontanestrasse/aussen	kablow-naturwiese-birken-kiefern-hochformat.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/920338874.jpg?k=9ff059829aae3728bb652e2458560cc4f45764fbba7f48f7dd185f953d5c4f06&o=	Naturbelassene Wiese mit Birken und Kiefern, Blick zum Wasser	Hochformat (Booking-Foto, echt)
villa-fontanestrasse/aussen	kablow-garten-alter-baumbestand-abendlicht.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/920339326.jpg?k=aa6cfaecf261a5e7ffea0d4fc8f18279492d54cd0cebb42e72712d59df51b393&o=	Garten mit altem Baumbestand im Abendlicht, Blick zum Krüpelsee	Hero Ferienhaus Kablow (Booking-Foto, echt)
villa-fontanestrasse/aussen	kablow-seepanorama-sonnenuntergang.jpg	https://seebiotophaus.de/uploads/site-19/foto-esterno/exterior_lake_sunset_panorama_original.jpeg	Seepanorama bei Sonnenuntergang am Krüpelsee, Kablow	Hero-Kandidat C, Region
villa-fontanestrasse/aussen	kablow-garten-baumbestand-seeblick-abenddaemmerung.jpg	https://seebiotophaus.de/uploads/site-19/foto-esterno/exterior_lake_sunset_garden_trees_original.jpeg	Garten mit altem Baumbestand und Seeblick in der Abenddämmerung	Draußen-Abschnitt
villa-fontanestrasse/aussen	kablow-steg-im-schilf-abenddaemmerung.jpg	https://seebiotophaus.de/uploads/site-19/foto-esterno/exterior_lake_sunset_dock_reeds_original.jpeg	Steg im Schilf bei Abenddämmerung am Krüpelsee	Nur als Seestimmung, nie mit „eigener Steg"
villa-fontanestrasse/aussen	kablow-schilf-straeucher-naturufer.jpg	https://seebiotophaus.de/uploads/site-19/foto-esterno/exterior_lakeside_wild_reeds_shrubs_reference.jpeg	Schilf und Sträucher am naturbelassenen Ufer	Natur/Biotop-Abschnitt
villa-fontanestrasse/aussen	kablow-wildwiese-unter-kiefern-und-birken.jpg	https://seebiotophaus.de/uploads/site-19/foto-esterno/exterior_lakeside_wild_grass_under_trees_reference.jpeg	Wildwiese unter Kiefern und Birken	Natur/Biotop-Abschnitt
villa-fontanestrasse/aussen	kablow-naturweg-wildwiese-zum-see-hochformat.jpg	https://seebiotophaus.de/uploads/site-19/foto-esterno/exterior_lakeside_wild_meadow_path_natural_reference.png	Naturbelassener Weg durch die Wildwiese zum See	Hochformat-Kachel
villa-fontanestrasse/reserve-staging	kablow-dachterrasse-tisch-sessel-seeblick.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/920339316.jpg?k=e8611c202fe5d45c85849a281811d955c3b9ebefe4945d9c4be900c71067abab&o=	Dachterrasse mit rundem Tisch und zwei Sesseln, Blick über Bäume zum Krüpelsee	NICHT verwenden – digital möbliert (vermutet), Bestätigung des Eigentümers nötig
villa-fontanestrasse/reserve-staging	kablow-holzstuehle-sandufer-sonnenuntergang.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/920339364.jpg?k=e4862e04e5c456d9096c9e6e170e98e42790ceb3358bb5aedf975fb363589f80&o=	Holzstühle und Tisch am sandigen Seeufer bei Sonnenuntergang, Krüpelsee	NICHT verwenden – möglicherweise Visualisierung, Ufernutzung nicht bestätigt
villa-fontanestrasse/reserve-staging	kablow-schlafzimmer-1-doppelbett-dielenboden.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/920339357.jpg?k=cb00dc013a21537e69a0a9cbed189b68b811efcf6fae08032186922a3e7d348a&o=	Schlafzimmer 1 mit Doppelbett, Dielenboden und Fenster zum Garten	NICHT verwenden – digital möbliert (vermutet)
villa-fontanestrasse/reserve-staging	kablow-eingangsflur-fischgraetparkett-sitzbank.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/920339320.jpg?k=e88ce1c672e13a9403478903e65fed660620e09f2ddc0203f921484f8d3bb6a1&o=	Eingangsflur mit Fischgrätparkett, Sitzbank und Glastür zum Garten	NICHT verwenden – digital möbliert (vermutet)
villa-fontanestrasse/reserve-staging	kablow-schlafzimmer-2-doppelbett-blick-ins-gruene.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/920339331.jpg?k=338c46d7bc804d399ab8546475b6c2d56f1d0022d03bfdb7d016a659f019308b&o=	Schlafzimmer 2 mit Doppelbett und Blick ins Grüne	NICHT verwenden – digital möbliert (vermutet)
villa-fontanestrasse/reserve-staging	kablow-wohnzimmer-holzvertaefelung-panoramafenster.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/920339338.jpg?k=462c625620f3563a7786c79c0d556edb6519477546910338fafda2e1fb230fb6&o=	Wohnzimmer mit Holzvertäfelung, Panoramafenster zum Garten, Sofa und Couchtisch	NICHT verwenden – digital möbliert (vermutet)
villa-fontanestrasse/reserve-staging	kablow-dachzimmer-balken-sofa-dachterrasse.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/920339370.jpg?k=f0adaa9e839afbde09117823def4ca0086e2ee6d917e8f7612e78d0947ed8cb1&o=	Zimmer unter dem Dach mit Balken, Sofa und Fenstern zur Dachterrasse	NICHT verwenden – digital möbliert (vermutet)
villa-fontanestrasse/innen	kablow-bad-dusche-wand-wc-graue-fliesen-holzbalken.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/920339309.jpg?k=e176955e571d5f0032c5ae941af4790610f6615d9f16780db183dbfe4db6047b&o=	Bad mit Dusche, Wand-WC, grauen Fliesen und sichtbarem Holzbalken	Bäder-Abschnitt (Booking-Foto, echt)
villa-fontanestrasse/innen	kablow-einbaukueche-kochinsel-natursteinarbeitsplatte.jpg	https://cf.bstatic.com/xdata/images/hotel/max2048x1536/920339346.jpg?k=ea3a6f77c43e87ace0cfce8f9d39128749f37720a255d13de5cb9059dea4f847&o=	Einbauküche mit Kochinsel und Natursteinarbeitsplatte, Fenster zum Garten	Küche-Abschnitt (Booking-Foto, echt)
